ReportTitle,Textbox2
REPORTE TRAMITE - CAMBIO DE CALIDAD MIGRATORIA,Fecha Consulta: 05/12/2024 10:37

Textbox4,Dependencia,Anio,Mes,NumeroTramite,UltimaEtapa,FechaExpendiente,FechaEtapaAprobacionMasivaFin,FechaPre,OperadorPre,EstadoPre,EstadoTramite
208,CUSCO,2020,12,CS200010141,EVALUACIÓN - F,22/12/2020 8:57,18/02/2021 11:16,,,,ABANDONO
209,CUSCO,2020,12,CS200010128,EVALUACIÓN - F,21/12/2020 17:06,04/03/2021 13:10,,,,ABANDONO
210,CUSCO,2020,12,CS200010126,RECONSIDERACION. - F,21/12/2020 16:49,12/03/2021 16:00,,,,ABANDONO
211,CUSCO,2020,12,CS200010014,EVALUACIÓN - F,17/12/2020 17:59,12/03/2021 15:40,,,,ABANDONO
212,CUSCO,2020,12,CS200009785,EVALUACIÓN - F,11/12/2020 16:54,10/03/2021 12:23,,,,ABANDONO
213,CUSCO,2020,12,CS200009503,EVALUACIÓN - F,03/12/2020 12:53,12/03/2021 15:19,,,,ABANDONO
214,CUSCO,2020,12,CS200009477,EVALUACIÓN - F,02/12/2020 17:43,04/02/2021 19:18,,,,ABANDONO
215,CUSCO,2020,11,CS200009285,EVALUACIÓN - F,26/11/2020 20:29,18/02/2021 10:10,,,,ABANDONO
216,CUSCO,2020,11,CS200008592,EVALUACIÓN - F,08/11/2020 11:31,23/12/2020 16:08,,,,ABANDONO
217,CUSCO,2020,10,CS200008105,EVALUACIÓN - F,26/10/2020 14:24,28/12/2020 13:24,,,,ABANDONO
218,CUSCO,2020,8,CS200007210,EVALUACIÓN - F,31/08/2020 16:01,19/10/2020 14:40,,,,ABANDONO
219,CUSCO,2020,8,CS200007154,EVALUACIÓN - F,15/08/2020 16:35,30/10/2020 16:44,,,,ABANDONO
220,CUSCO,2020,8,CS200007153,EVALUACIÓN - F,14/08/2020 18:23,30/10/2020 16:34,,,,ABANDONO
221,CUSCO,2020,8,CS200007139,EVALUACIÓN - F,11/08/2020 19:58,23/09/2020 10:23,,,,ABANDONO
222,CUSCO,2020,8,CS200007133,EVALUACIÓN - F,10/08/2020 19:56,22/09/2020 19:37,,,,ABANDONO
223,CUSCO,2020,8,CS200007132,EVALUACIÓN - F,10/08/2020 19:33,22/10/2020 11:12,,,,ABANDONO
224,CUSCO,2020,8,CS200007106,EVALUACIÓN - F,05/08/2020 22:32,22/09/2020 17:58,,,,ABANDONO
225,CUSCO,2020,8,CS200007101,EVALUACIÓN - F,05/08/2020 11:18,15/10/2020 16:56,,,,ABANDONO
226,CUSCO,2020,7,CS200007072,EVALUACIÓN - F,30/07/2020 12:54,22/09/2020 12:43,,,,ABANDONO
227,CUSCO,2020,7,CS200007062,EVALUACIÓN - F,28/07/2020 19:48,22/09/2020 12:31,,,,ABANDONO
228,CUSCO,2020,7,CS200007027,EVALUACIÓN - F,20/07/2020 20:46,12/10/2020 15:46,,,,ABANDONO
229,CUSCO,2020,7,CS200007026,EVALUACIÓN - F,20/07/2020 19:43,12/10/2020 15:31,,,,ABANDONO
230,CUSCO,2020,7,CS200007025,EVALUACIÓN - F,20/07/2020 18:39,29/10/2020 10:07,,,,ABANDONO
231,CUSCO,2020,7,CS200006989,EVALUACIÓN - F,12/07/2020 8:44,12/10/2020 14:47,,,,ABANDONO
232,CUSCO,2020,7,CS200006953,EVALUACIÓN - F,03/07/2020 12:58,20/11/2020 12:18,,,,ABANDONO
233,CUSCO,2020,7,CS200006951,EVALUACIÓN - F,03/07/2020 10:55,07/10/2020 15:33,,,,ABANDONO
234,CUSCO,2020,7,CS200006950,EVALUACIÓN - F,03/07/2020 10:41,07/10/2020 15:22,,,,ABANDONO
235,CUSCO,2020,6,CS200006923,EVALUACIÓN - F,30/06/2020 13:12,21/09/2020 18:24,,,,ABANDONO
236,CUSCO,2020,6,CS200006916,EVALUACIÓN - F,28/06/2020 15:35,06/10/2020 12:43,,,,ABANDONO
237,CUSCO,2020,6,CS200006908,EVALUACIÓN - F,26/06/2020 11:26,21/09/2020 18:02,,,,ABANDONO
238,CUSCO,2020,6,CS200006903,EVALUACIÓN - F,24/06/2020 20:17,06/10/2020 12:22,,,,ABANDONO
239,CUSCO,2020,6,CS200006889,EVALUACIÓN - F,22/06/2020 10:39,06/10/2020 10:01,,,,ABANDONO
240,CUSCO,2020,3,CS200006749,EVALUACIÓN - F,12/03/2020 15:44,26/10/2020 11:00,,,,ABANDONO
241,CUSCO,2020,3,CS200006747,EVALUACIÓN - F,12/03/2020 15:30,26/10/2020 11:04,,,,ABANDONO
242,CUSCO,2020,3,CS200006722,EVALUACIÓN - F,12/03/2020 10:48,22/12/2020 10:18,,,,ABANDONO
243,CUSCO,2020,3,CS200006437,EVALUACIÓN - F,06/03/2020 16:50,05/11/2020 11:49,,,,ABANDONO
244,CUSCO,2020,3,CS200006436,EVALUACIÓN - F,06/03/2020 16:41,08/10/2020 10:32,,,,ABANDONO
245,CUSCO,2020,3,CS200006136,EVALUACIÓN - F,03/03/2020 10:48,05/11/2020 11:24,,,,ABANDONO
246,CUSCO,2020,2,CS200005964,EVALUACIÓN - F,28/02/2020 17:23,05/11/2020 10:56,,,,ABANDONO
247,CUSCO,2020,2,CS200005691,EVALUACIÓN - F,25/02/2020 17:12,16/11/2020 15:56,,,,ABANDONO
248,CUSCO,2020,2,CS200005276,EVALUACIÓN - F,20/02/2020 12:29,25/11/2020 10:02,,,,ABANDONO
249,CUSCO,2020,2,CS200004845,EVALUACIÓN - F,14/02/2020 16:08,30/11/2020 16:50,,,,ABANDONO
250,CUSCO,2020,1,CS200002078,EVALUACIÓN - F,20/01/2020 12:19,06/10/2020 15:40,,,,ABANDONO
251,ILO,2020,7,IL200001600,EVALUACIÓN - F,16/07/2020 23:41,02/03/2022 13:42,,,,ABANDONO
252,ILO,2020,3,IL200001560,EVALUACIÓN - F,13/03/2020 8:50,23/05/2022 17:01,,,,ABANDONO
253,ILO,2020,2,IL200001309,EVALUACIÓN - F,21/02/2020 11:27,04/04/2022 12:52,,,,ABANDONO
254,LIMA,2020,12,LM200255733,EVALUACIÓN - F,10/12/2020 12:07,04/03/2022 17:04,,,,ABANDONO
255,LIMA,2020,12,LM200252839,EVALUACIÓN - F,07/12/2020 11:53,04/03/2022 16:39,,,,ABANDONO
256,LIMA,2020,12,LM200251543,EVALUACIÓN - F,04/12/2020 20:33,29/04/2022 23:05,,,,ABANDONO
257,LIMA,2020,11,LM200242928,EVALUACIÓN - F,26/11/2020 20:18,29/04/2022 22:52,,,,ABANDONO
258,LIMA,2020,11,LM200242378,EVALUACIÓN - F,26/11/2020 14:10,03/05/2022 22:15,,,,ABANDONO
259,LIMA,2020,11,LM200240296,EVALUACIÓN - F,24/11/2020 18:31,27/04/2022 21:54,,,,ABANDONO
260,LIMA,2020,11,LM200235684,RECONSIDERACION. - F,19/11/2020 21:18,07/10/2021 9:00,,,,ABANDONO
261,LIMA,2020,11,LM200234629,EVALUACIÓN - F,19/11/2020 10:47,09/03/2022 12:33,,,,ABANDONO
262,LIMA,2020,11,LM200234204,EVALUACIÓN - F,18/11/2020 20:50,28/04/2022 17:40,,,,ABANDONO
263,LIMA,2020,11,LM200233537,EVALUACIÓN - F,18/11/2020 14:15,07/10/2021 16:15,,,,ABANDONO
264,LIMA,2020,11,LM200232880,EVALUACIÓN - F,18/11/2020 0:57,07/10/2021 15:21,,,,ABANDONO
265,LIMA,2020,11,LM200220004,RECONSIDERACION. - F,05/11/2020 14:24,11/02/2022 18:31,,,,ABANDONO
266,LIMA,2020,11,LM200219999,EVALUACIÓN - F,05/11/2020 14:20,11/02/2022 18:17,,,,ABANDONO
267,LIMA,2020,11,LM200217736,EVALUACIÓN - F,03/11/2020 17:34,13/02/2023 9:58,,,,ABANDONO
268,LIMA,2020,11,LM200215548,EVALUACIÓN - F,01/11/2020 18:01,11/02/2022 17:47,,,,ABANDONO
269,LIMA,2020,10,LM200211570,EVALUACIÓN - F,28/10/2020 10:10,29/03/2022 4:47,,,,ABANDONO
270,LIMA,2020,10,LM200209068,EVALUACIÓN - F,26/10/2020 0:31,14/03/2022 15:43,,,,ABANDONO
271,LIMA,2020,10,LM200199762,EVALUACIÓN - F,14/10/2020 21:05,06/02/2023 4:55,,,,ABANDONO
272,LIMA,2020,9,LM200189904,EVALUACIÓN - F,29/09/2020 23:29,11/10/2021 10:12,,,,ABANDONO
273,LIMA,2020,9,LM200179242,EVALUACIÓN - F,08/09/2020 13:47,07/11/2021 11:37,,,,ABANDONO
274,LIMA,2020,9,LM200177194,EVALUACIÓN - F,03/09/2020 12:38,13/10/2021 16:02,,,,ABANDONO
275,LIMA,2020,8,LM200175464,EVALUACIÓN - F,31/08/2020 19:06,11/02/2022 11:00,,,,ABANDONO
276,LIMA,2020,8,LM200169890,EVALUACIÓN - F,19/08/2020 13:54,12/10/2021 11:10,,,,ABANDONO
277,LIMA,2020,8,LM200169644,EVALUACIÓN - F,18/08/2020 23:14,12/10/2021 9:54,,,,ABANDONO
278,LIMA,2020,8,LM200169629,EVALUACIÓN - F,18/08/2020 22:45,12/10/2021 9:36,,,,ABANDONO
279,LIMA,2020,8,LM200167960,EVALUACIÓN - F,15/08/2020 9:41,07/10/2021 16:28,,,,ABANDONO
280,LIMA,2020,8,LM200167750,EVALUACIÓN - F,14/08/2020 18:41,10/02/2022 18:29,,,,ABANDONO
281,LIMA,2020,8,LM200166907,EVALUACIÓN - F,13/08/2020 13:37,11/10/2021 17:47,,,,ABANDONO
282,LIMA,2020,8,LM200166664,EVALUACIÓN - F,13/08/2020 0:39,04/10/2021 13:00,,,,ABANDONO
283,LIMA,2020,8,LM200166659,EVALUACIÓN - F,13/08/2020 0:16,27/04/2022 20:31,,,,ABANDONO
284,LIMA,2020,8,LM200165052,EVALUACIÓN - F,10/08/2020 20:08,10/10/2021 12:44,,,,ABANDONO
285,LIMA,2020,8,LM200164085,EVALUACIÓN - F,08/08/2020 11:20,10/10/2021 12:21,,,,ABANDONO
286,LIMA,2020,8,LM200162168,EVALUACIÓN - F,05/08/2020 14:23,10/02/2022 18:09,,,,ABANDONO
287,LIMA,2020,8,LM200162155,EVALUACIÓN - F,05/08/2020 13:56,10/02/2022 17:03,,,,ABANDONO
288,LIMA,2020,8,LM200161647,EVALUACIÓN - F,04/08/2020 17:51,10/10/2021 12:06,,,,ABANDONO
289,LIMA,2020,8,LM200161613,EVALUACIÓN - F,04/08/2020 17:19,10/02/2022 16:49,,,,ABANDONO
290,LIMA,2020,7,LM200159551,EVALUACIÓN - F,31/07/2020 12:37,10/02/2022 16:28,,,,ABANDONO
291,LIMA,2020,7,LM200157551,EVALUACIÓN - F,26/07/2020 16:09,10/10/2021 11:49,,,,ABANDONO
292,LIMA,2020,7,LM200157377,EVALUACIÓN - F,25/07/2020 20:41,10/10/2021 11:32,,,,ABANDONO
293,LIMA,2020,7,LM200156099,EVALUACIÓN - F,23/07/2020 14:43,12/04/2022 20:54,,,,ABANDONO
294,LIMA,2020,7,LM200156049,EVALUACIÓN - F,23/07/2020 13:38,12/04/2022 19:57,,,,ABANDONO
295,LIMA,2020,7,LM200155823,EVALUACIÓN - F,22/07/2020 23:48,05/11/2021 16:46,,,,ABANDONO
296,LIMA,2020,7,LM200155413,EVALUACIÓN - F,22/07/2020 15:52,11/10/2021 0:56,,,,ABANDONO
297,LIMA,2020,7,LM200155376,EVALUACIÓN - F,22/07/2020 15:19,12/10/2021 15:32,,,,ABANDONO
298,LIMA,2020,7,LM200152943,EVALUACIÓN - F,17/07/2020 23:24,10/10/2021 11:09,,,,ABANDONO
299,LIMA,2020,7,LM200152518,EVALUACIÓN - F,17/07/2020 14:10,10/10/2021 10:46,,,,ABANDONO
300,LIMA,2020,7,LM200152307,EVALUACIÓN - F,16/07/2020 20:45,12/10/2021 9:47,,,,ABANDONO
301,LIMA,2020,7,LM200150568,EVALUACIÓN - F,14/07/2020 12:09,10/10/2021 17:17,,,,ABANDONO
302,LIMA,2020,7,LM200149961,EVALUACIÓN - F,13/07/2020 13:16,28/04/2022 20:39,,,,ABANDONO
303,LIMA,2020,7,LM200149225,EVALUACIÓN - F,11/07/2020 9:42,12/10/2021 15:47,,,,ABANDONO
304,LIMA,2020,7,LM200149153,EVALUACIÓN - F,10/07/2020 21:47,12/10/2021 12:25,,,,ABANDONO
305,LIMA,2020,7,LM200149147,EVALUACIÓN - F,10/07/2020 21:32,12/10/2021 16:07,,,,ABANDONO
306,LIMA,2020,7,LM200147720,EVALUACIÓN - F,09/07/2020 11:46,10/10/2021 10:19,,,,ABANDONO
307,LIMA,2020,7,LM200147401,RECONSIDERACION. - F,08/07/2020 19:55,11/10/2021 8:23,,,,ABANDONO
308,LIMA,2020,7,LM200147347,EVALUACIÓN - F,08/07/2020 18:49,28/02/2022 15:34,,,,ABANDONO
309,LIMA,2020,7,LM200147346,EVALUACIÓN - F,08/07/2020 18:48,28/02/2022 15:20,,,,ABANDONO
310,LIMA,2020,7,LM200147313,EVALUACIÓN - F,08/07/2020 18:02,28/02/2022 15:07,,,,ABANDONO
311,LIMA,2020,7,LM200146242,EVALUACIÓN - F,07/07/2020 13:24,12/10/2021 9:20,,,,ABANDONO
312,LIMA,2020,7,LM200146234,EVALUACIÓN - F,07/07/2020 13:15,12/10/2021 9:02,,,,ABANDONO
313,LIMA,2020,7,LM200146187,EVALUACIÓN - F,07/07/2020 12:35,11/10/2021 18:27,,,,ABANDONO
314,LIMA,2020,6,LM200141680,EVALUACIÓN - F,28/06/2020 1:42,28/04/2022 19:35,,,,ABANDONO
315,LIMA,2020,6,LM200141370,EVALUACIÓN - F,27/06/2020 4:40,12/10/2021 11:51,,,,ABANDONO
316,LIMA,2020,6,LM200141357,EVALUACIÓN - F,27/06/2020 1:11,12/10/2021 9:54,,,,ABANDONO
317,LIMA,2020,6,LM200141157,EVALUACIÓN - F,26/06/2020 18:44,21/02/2022 12:13,,,,ABANDONO
318,LIMA,2020,6,LM200140466,EVALUACIÓN - F,25/06/2020 16:29,11/10/2021 16:28,,,,ABANDONO
319,LIMA,2020,6,LM200137194,EVALUACIÓN - F,17/06/2020 14:52,26/06/2021 15:32,,,,ABANDONO
320,LIMA,2020,6,LM200135266,EVALUACIÓN - F,13/06/2020 10:32,11/10/2021 9:17,,,,ABANDONO
321,LIMA,2020,6,LM200132142,EVALUACIÓN - F,08/06/2020 14:44,13/10/2021 15:24,,,,ABANDONO
322,LIMA,2020,6,LM200130002,EVALUACIÓN - F,03/06/2020 13:19,11/10/2021 16:37,,,,ABANDONO
323,LIMA,2020,3,LM200105909,EVALUACIÓN - F,13/03/2020 13:46,22/09/2021 17:24,,,,ABANDONO
324,LIMA,2020,3,LM200104752,EVALUACIÓN - F,12/03/2020 16:06,24/09/2021 16:59,,,,ABANDONO
325,LIMA,2020,3,LM200096548,EVALUACIÓN - F,06/03/2020 13:08,23/09/2021 16:30,,,,ABANDONO
326,LIMA,2020,3,LM200088149,EVALUACIÓN - F,02/03/2020 9:03,28/04/2022 18:40,,,,ABANDONO
327,LIMA,2020,2,LM200085310,EVALUACIÓN - F,28/02/2020 10:00,24/09/2021 15:17,,,,ABANDONO
328,LIMA,2020,2,LM200084297,EVALUACIÓN - F,27/02/2020 15:06,28/04/2022 18:34,,,,ABANDONO
329,LIMA,2020,2,LM200083892,EVALUACIÓN - F,27/02/2020 13:00,28/09/2021 15:01,,,,ABANDONO
330,LIMA,2020,2,LM200079743,EVALUACIÓN - F,25/02/2020 14:11,07/10/2021 13:00,,,,ABANDONO
331,LIMA,2020,2,LM200049626,EVALUACIÓN - F,05/02/2020 11:54,29/09/2021 15:38,,,,ABANDONO
332,LIMA,2020,2,LM200049607,EVALUACIÓN - F,05/02/2020 11:48,29/09/2021 15:24,,,,ABANDONO
333,LIMA,2020,1,LM200007566,EVALUACIÓN - F,07/01/2020 16:09,22/09/2021 17:06,,,,ABANDONO
334,MIRAFLORES,2020,3,MR200061558,EVALUACIÓN - F,12/03/2020 14:19,30/09/2021 15:36,,,,ABANDONO
335,MIRAFLORES,2020,3,MR200060753,EVALUACIÓN - F,11/03/2020 16:15,24/09/2021 16:41,,,,ABANDONO
336,MIRAFLORES,2020,3,MR200059236,EVALUACIÓN - F,10/03/2020 10:03,23/09/2021 16:48,,,,ABANDONO
337,MIRAFLORES,2020,3,MR200058423,EVALUACIÓN - F,09/03/2020 12:15,24/09/2021 15:56,,,,ABANDONO
338,MIRAFLORES,2020,2,MR200046343,EVALUACIÓN - F,24/02/2020 11:23,23/09/2021 17:25,,,,ABANDONO
339,MIRAFLORES,2020,2,MR200045489,EVALUACIÓN - F,22/02/2020 10:30,19/10/2020 15:22,,,,ABANDONO
340,MIRAFLORES,2020,2,MR200042765,EVALUACIÓN - F,19/02/2020 19:07,28/09/2021 15:48,,,,ABANDONO
341,MIRAFLORES,2020,2,MR200038947,EVALUACIÓN - F,15/02/2020 8:21,23/09/2021 17:47,,,,ABANDONO
342,MIRAFLORES,2020,2,MR200036540,EVALUACIÓN - F,13/02/2020 9:12,24/09/2021 15:01,,,,ABANDONO
343,MIRAFLORES,2020,1,MR200020531,EVALUACIÓN - F,25/01/2020 8:27,28/09/2021 16:31,,,,ABANDONO
344,MIRAFLORES,2020,1,MR200014576,EVALUACIÓN - F,18/01/2020 10:03,28/09/2021 16:10,,,,ABANDONO
345,MIRAFLORES,2020,1,MR200006673,EVALUACIÓN - F,09/01/2020 14:57,23/09/2021 17:07,,,,ABANDONO
346,MIRAFLORES,2020,1,MR200001545,EVALUACIÓN - F,03/01/2020 14:46,24/09/2021 15:32,,,,ABANDONO
347,PIURA,2020,8,PU200007307,EVALUACIÓN - F,11/08/2020 13:46,27/01/2021 15:55,,,,ABANDONO
348,PIURA,2020,7,PU200007105,EVALUACIÓN - F,18/07/2020 16:09,08/03/2021 9:09,,,,ABANDONO
349,PIURA,2020,6,PU200006953,EVALUACIÓN - F,25/06/2020 23:50,16/03/2021 0:26,,,,ABANDONO
350,PIURA,2020,6,PU200006948,EVALUACIÓN - F,24/06/2020 22:50,16/03/2021 0:33,,,,ABANDONO
351,PIURA,2020,6,PU200006934,EVALUACIÓN - F,22/06/2020 15:57,16/03/2021 0:18,,,,ABANDONO
352,PIURA,2020,3,PU200006481,EVALUACIÓN - F,10/03/2020 10:52,02/12/2020 15:56,,,,ABANDONO
353,PIURA,2020,3,PU200005785,EVALUACIÓN - F,02/03/2020 10:23,02/12/2020 15:31,,,,ABANDONO
354,PTO MALDON.,2020,9,PA200000797,EVALUACIÓN - F,17/09/2020 21:14,18/03/2021 13:49,,,,ABANDONO
355,PTO MALDON.,2020,3,PA200000707,EVALUACIÓN - F,12/03/2020 9:58,10/12/2020 13:44,,,,ABANDONO
356,PTO MALDON.,2020,2,PA200000423,EVALUACIÓN - F,11/02/2020 11:04,30/12/2020 16:41,,,,ABANDONO
357,PUCALLPA,2020,11,PC200002368,EVALUACIÓN - F,17/11/2020 11:18,10/01/2022 17:58,,,,ABANDONO
358,PUCALLPA,2020,11,PC200002331,EVALUACIÓN - F,06/11/2020 9:49,07/01/2022 9:28,,,,ABANDONO
359,PUCALLPA,2020,3,PC200001867,EVALUACIÓN - F,09/03/2020 11:56,27/07/2021 8:25,,,,ABANDONO
360,PUCALLPA,2020,2,PC200001389,EVALUACIÓN - F,14/02/2020 11:35,30/09/2021 23:54,,,,ABANDONO
361,PUCALLPA,2020,2,PC200001369,EVALUACIÓN - F,13/02/2020 16:11,30/10/2020 11:34,,,,ABANDONO
362,TACNA,2020,3,TC200005843,EVALUACIÓN - F,14/03/2020 8:38,15/03/2021 13:11,,,,ABANDONO
363,TACNA,2020,2,TC200004715,EVALUACIÓN - F,26/02/2020 9:01,16/03/2021 12:48,,,,ABANDONO
364,TACNA,2020,2,TC200003308,EVALUACIÓN - F,06/02/2020 11:02,16/03/2021 12:16,,,,ABANDONO
365,TARAPOTO,2020,10,TS200002442,EVALUACIÓN - F,02/10/2020 10:22,22/11/2022 12:36,,,,ABANDONO
366,TARAPOTO,2020,9,TS200002433,EVALUACIÓN - F,25/09/2020 12:10,31/03/2022 9:56,,,,ABANDONO
367,TARAPOTO,2020,8,TS200002359,EVALUACIÓN - F,09/08/2020 21:10,17/02/2022 17:08,,,,ABANDONO
368,TARAPOTO,2020,8,TS200002350,EVALUACIÓN - F,01/08/2020 9:23,30/03/2022 16:51,,,,ABANDONO
369,TARAPOTO,2020,7,TS200002342,EVALUACIÓN - F,26/07/2020 11:55,30/03/2022 13:33,,,,ABANDONO
370,TARAPOTO,2020,7,TS200002334,EVALUACIÓN - F,21/07/2020 18:21,17/02/2022 17:47,,,,ABANDONO
371,TARAPOTO,2020,7,TS200002323,EVALUACIÓN - F,15/07/2020 11:23,03/02/2022 12:11,,,,ABANDONO
372,TARAPOTO,2020,6,TS200002266,RECONSIDERACION. - F,04/06/2020 10:33,29/10/2020 23:01,,,,ABANDONO
373,TARAPOTO,2020,2,TS200001816,EVALUACIÓN - F,27/02/2020 9:31,18/10/2020 16:03,,,,ABANDONO
374,TARAPOTO,2020,2,TS200001592,EVALUACIÓN - F,20/02/2020 10:09,18/10/2020 14:54,,,,ABANDONO
375,TARAPOTO,2020,2,TS200001442,EVALUACIÓN - F,13/02/2020 13:59,18/10/2020 13:51,,,,ABANDONO
376,TARAPOTO,2020,2,TS200001240,EVALUACIÓN - F,07/02/2020 13:25,18/05/2021 19:51,,,,ABANDONO
377,TARAPOTO,2020,1,TS200000918,EVALUACIÓN - F,29/01/2020 12:04,20/09/2020 14:25,,,,ABANDONO
378,TRUJILLO,2020,12,TU200023387,EVALUACIÓN - F,29/12/2020 11:22,20/05/2021 15:38,,,,ABANDONO
379,TRUJILLO,2020,12,TU200023378,EVALUACIÓN - F,28/12/2020 22:10,20/05/2021 15:21,,,,ABANDONO
380,TRUJILLO,2020,12,TU200023262,EVALUACIÓN - F,28/12/2020 10:33,20/05/2021 15:30,,,,ABANDONO
381,TRUJILLO,2020,12,TU200023214,EVALUACIÓN - F,27/12/2020 9:09,20/05/2021 15:07,,,,ABANDONO
382,TRUJILLO,2020,12,TU200023180,EVALUACIÓN - F,23/12/2020 18:14,08/06/2021 13:21,,,,ABANDONO
383,TRUJILLO,2020,12,TU200022893,EVALUACIÓN - F,21/12/2020 18:45,24/05/2021 22:26,,,,ABANDONO
384,TRUJILLO,2020,12,TU200022851,EVALUACIÓN - F,19/12/2020 13:02,24/05/2021 22:20,,,,ABANDONO
385,TRUJILLO,2020,12,TU200022845,EVALUACIÓN - F,19/12/2020 8:23,19/05/2021 15:32,,,,ABANDONO
386,TRUJILLO,2020,12,TU200022596,RECONSIDERACION. - F,17/12/2020 11:38,19/05/2021 12:14,,,,ABANDONO
387,TRUJILLO,2020,12,TU200022305,EVALUACIÓN - F,15/12/2020 11:12,19/05/2021 11:46,,,,ABANDONO
388,TRUJILLO,2020,12,TU200022291,EVALUACIÓN - F,15/12/2020 10:16,02/06/2021 20:16,,,,ABANDONO
389,TRUJILLO,2020,12,TU200022262,EVALUACIÓN - F,15/12/2020 0:21,08/05/2021 13:15,,,,ABANDONO
390,TRUJILLO,2020,12,TU200022222,RECONSIDERACION. - F,14/12/2020 17:25,19/05/2021 11:37,,,,ABANDONO
391,TRUJILLO,2020,12,TU200022121,EVALUACIÓN - F,11/12/2020 19:29,29/04/2021 13:48,,,,ABANDONO
392,TRUJILLO,2020,12,TU200022025,EVALUACIÓN - F,11/12/2020 10:11,29/04/2021 13:54,,,,ABANDONO
393,TRUJILLO,2020,12,TU200021935,EVALUACIÓN - F,10/12/2020 15:08,23/04/2021 11:22,,,,ABANDONO
394,TRUJILLO,2020,12,TU200021917,EVALUACIÓN - F,10/12/2020 13:48,29/04/2021 14:05,,,,ABANDONO
395,TRUJILLO,2020,12,TU200021842,RECONSIDERACION. - F,09/12/2020 20:23,29/04/2021 13:33,,,,ABANDONO
396,TRUJILLO,2020,12,TU200021817,EVALUACIÓN - F,09/12/2020 17:43,02/06/2021 19:41,,,,ABANDONO
397,TRUJILLO,2020,12,TU200021756,EVALUACIÓN - F,09/12/2020 12:59,29/04/2021 13:39,,,,ABANDONO
398,TRUJILLO,2020,12,TU200021723,EVALUACIÓN - F,09/12/2020 9:22,29/04/2021 13:43,,,,ABANDONO
399,TRUJILLO,2020,12,TU200021703,EVALUACIÓN - F,08/12/2020 12:50,29/04/2021 13:59,,,,ABANDONO
400,TRUJILLO,2020,12,TU200021669,EVALUACIÓN - F,07/12/2020 15:31,23/04/2021 15:57,,,,ABANDONO
401,TRUJILLO,2020,12,TU200021654,EVALUACIÓN - F,07/12/2020 14:10,02/06/2021 19:21,,,,ABANDONO
402,TRUJILLO,2020,12,TU200021598,EVALUACIÓN - F,05/12/2020 11:08,13/07/2021 10:33,,,,ABANDONO
403,TRUJILLO,2020,12,TU200021540,EVALUACIÓN - F,04/12/2020 12:33,23/04/2021 13:10,,,,ABANDONO
404,TRUJILLO,2020,12,TU200021488,EVALUACIÓN - F,03/12/2020 20:33,08/05/2021 13:08,,,,ABANDONO
405,TRUJILLO,2020,12,TU200021467,RECONSIDERACION. - F,03/12/2020 15:41,23/04/2021 13:04,,,,ABANDONO
406,TRUJILLO,2020,12,TU200021438,EVALUACIÓN - F,03/12/2020 12:58,23/04/2021 13:00,,,,ABANDONO
407,TRUJILLO,2020,12,TU200021388,EVALUACIÓN - F,02/12/2020 23:15,02/04/2021 11:39,,,,ABANDONO
408,TRUJILLO,2020,12,TU200021387,EVALUACIÓN - F,02/12/2020 20:54,02/04/2021 11:47,,,,ABANDONO
409,TRUJILLO,2020,12,TU200021386,EVALUACIÓN - F,02/12/2020 20:40,13/07/2021 10:27,,,,ABANDONO
410,TRUJILLO,2020,12,TU200021380,EVALUACIÓN - F,02/12/2020 18:42,14/05/2021 16:57,,,,ABANDONO
411,TRUJILLO,2020,12,TU200021349,EVALUACIÓN - F,02/12/2020 15:48,19/03/2021 14:46,,,,ABANDONO
412,TRUJILLO,2020,12,TU200021278,EVALUACIÓN - F,02/12/2020 0:07,02/04/2021 12:18,,,,ABANDONO
413,TRUJILLO,2020,12,TU200021275,EVALUACIÓN - F,01/12/2020 20:42,01/04/2021 16:36,,,,ABANDONO
414,TRUJILLO,2020,12,TU200021273,EVALUACIÓN - F,01/12/2020 19:53,01/04/2021 16:39,,,,ABANDONO
415,TRUJILLO,2020,12,TU200021270,EVALUACIÓN - F,01/12/2020 18:38,01/04/2021 16:41,,,,ABANDONO
416,TRUJILLO,2020,12,TU200021250,EVALUACIÓN - F,01/12/2020 14:53,01/04/2021 16:45,,,,ABANDONO
417,TRUJILLO,2020,11,TU200021186,EVALUACIÓN - F,30/11/2020 16:22,01/04/2021 16:32,,,,ABANDONO
418,TRUJILLO,2020,11,TU200021183,EVALUACIÓN - F,30/11/2020 16:09,03/05/2021 20:35,,,,ABANDONO
419,TRUJILLO,2020,11,TU200021043,EVALUACIÓN - F,26/11/2020 17:55,03/05/2021 20:25,,,,ABANDONO
420,TRUJILLO,2020,11,TU200020967,EVALUACIÓN - F,25/11/2020 17:00,15/03/2021 11:56,,,,ABANDONO
421,TRUJILLO,2020,11,TU200020801,EVALUACIÓN - F,23/11/2020 10:42,13/07/2021 10:20,,,,ABANDONO
422,TRUJILLO,2020,11,TU200020778,EVALUACIÓN - F,21/11/2020 16:19,04/07/2021 12:35,,,,ABANDONO
423,TRUJILLO,2020,11,TU200020718,EVALUACIÓN - F,20/11/2020 11:23,13/07/2021 10:15,,,,ABANDONO
424,TRUJILLO,2020,11,TU200020701,EVALUACIÓN - F,20/11/2020 8:26,13/07/2021 7:39,,,,ABANDONO
425,TRUJILLO,2020,11,TU200020386,EVALUACIÓN - F,16/11/2020 7:38,01/04/2021 15:57,,,,ABANDONO
